q1,q2,q3,q4,q5,q6,q7,q8,q16
6,2,4,2,E,1.96,113.4,5,4
6,1,4,2,E,,,4,1
6,2,4,2,B,,,5,1
6,2,4,2,E,1.78,104.33,5,1
6,2,4,2,E,1.78,68.04,5,1
6,2,4,2,E,1.8,54.43,5,1
6,1,4,2,A C,1.73,56.25,5,1
6,2,4,2,E,1.73,73.48,5,1
6,2,4,,E,1.96,88.45,5,1
6,2,4,2,E,1.75,63.5,4,3
6,1,4,2,E,1.68,55.79,4,1
6,2,4,1,,1.7,78.02,5,1
6,1,4,2,E,1.75,64.41,5,1
4,2,2,2,E,,,4,1
4,2,2,2,E,1.9,113.4,4,1
4,2,2,2,E,1.75,95.26,4,1
4,1,2,2,E,1.65,71.22,5,1
4,1,2,2,E,1.63,52.16,4,1
4,1,2,2,E,1.65,56.25,4,1
4,1,2,2,E,1.68,54.43,5,1
4,1,2,2,E,1.7,57.15,4,1
4,2,2,2,E,1.88,113.4,5,1
4,1,2,2,E,1.63,52.16,4,1
4,1,2,1,,1.5,60.33,3,1
4,2,2,2,E,1.75,79.38,4,1
4,1,2,2,E,1.6,59.88,4,1
5,1,2,2,E,1.63,58.97,4,1
4,1,2,2,E,1.68,49.9,5,1
4,2,2,2,E,1.8,54.43,5,1
4,2,2,2,E,1.75,65.77,5,1
4,1,2,2,C E,1.7,59.88,3,3
5,2,2,2,C,,,5,1
6,2,4,2,E,1.68,52.16,4,1
7,2,4,2,E,1.85,65.77,3,1
4,1,3,2,B,1.55,91.63,3,1
6,2,4,2,C,1.88,86.18,4,1
6,2,4,2,E,1.83,81.65,3,1
6,1,4,2,E,1.68,61.24,4,1
7,2,4,1,,1.68,63.5,4,1
6,2,4,2,C,1.78,83.92,3,1
6,1,4,2,C,,,1,1
6,1,4,2,E,1.75,54.43,4,1
6,1,4,2,C,1.65,54.89,4,1
6,1,4,2,C,1.63,77.11,2,1
6,2,4,2,C,1.68,108.86,4,1
7,1,4,2,E,1.57,77.11,3,1
3,1,1,2,E,1.68,47.17,4,1
6,1,4,2,E,1.63,77.57,5,1
7,1,4,2,E,1.65,63.5,4,1
4,2,1,2,C,1.57,54.43,3,3
3,2,1,2,E,1.68,64.86,5,1
3,2,1,2,C,1.78,51.71,5,1
3,1,1,1,C,1.57,90.72,3,4
3,1,1,2,C,,,5,1
3,2,1,2,E,1.78,83.92,4,1
3,1,1,2,C,1.57,52.16,2,2
3,1,1,2,C,1.6,65.77,4,2
3,2,1,,E,1.57,58.97,,1
3,2,1,2,C,1.55,110.22,1,1
3,2,1,2,C,1.8,79.38,5,3
3,2,1,2,A   E,1.88,77.11,4,3
3,1,1,2,C,1.52,78.47,3,1
3,1,1,2,C,1.7,63.5,5,1
4,2,1,2,C,1.75,88.45,3,7
3,1,1,2,E,,,5,1
4,1,1,2,C,1.57,77.11,5,8
5,1,1,2,E,1.57,45.81,5,1
3,1,1,2,C,1.7,58.97,3,1
3,1,1,2,E,1.63,51.26,3,1
6,1,3,2,E,1.65,75.75,5,1
5,2,3,2,E,1.7,72.58,5,1
7,2,3,2,E,1.75,88.45,4,2
6,2,3,2,C,1.68,59.88,2,1
6,2,4,2,C,,,1,4
5,1,3,2,E,1.65,56.7,5,1
6,1,3,2,C,1.57,65.77,2,1
5,2,3,2,C,1.85,69.85,2,1
5,2,3,2,C,1.75,71.67,3,3
5,1,3,2,C,1.65,47.17,3,1
5,2,3,2,E,1.8,56.7,3,1
5,2,3,2,C,1.65,63.5,5,1
5,1,3,2,E,1.52,44.91,5,1
5,1,3,2,C,1.63,75.75,4,1
7,1,4,2,E,1.63,68.04,5,1
3,1,1,2,E,1.78,65.32,5,1
4,1,1,2,C E,,,5,3
3,2,1,2,E,1.85,104.33,5,1
3,2,1,2,E,1.78,58.97,5,1
4,2,1,2,E,1.8,72.58,4,3
4,2,2,1,,1.78,73.03,4,3
3,1,1,2,E,,,5,1
3,1,1,2,E,1.68,56.7,5,1
4,1,1,2,E,1.68,99.79,5,1
4,2,1,2,B,1.52,53.07,5,1
3,1,1,2,B,1.4,46.72,3,1
3,1,1,2,C,1.65,58.06,4,1
,2,,2,B  E,,,,8
3,1,1,2,E,1.6,44.45,5,1
3,1,1,2,C,1.7,67.13,4,1
3,1,1,2,B  E,1.7,69.85,3,1
3,2,1,2,E,1.65,59.88,5,1
3,2,1,2,E,,,5,1
3,1,1,2,E,1.65,49.9,5,1
6,1,4,1,E,1.65,52.16,4,1
7,2,4,2,E,1.83,80.74,5,1
7,2,4,2,E,1.88,104.33,4,1
5,2,3,2,E,1.63,59.42,5,3
5,2,3,2,E,1.63,49.9,5,1
6,2,4,2,C,1.75,115.67,5,1
5,2,3,2,E,1.78,74.84,5,1
6,2,3,2,E,1.73,74.84,5,1
6,2,3,2,E,1.83,80.29,5,2
6,1,3,2,E,1.7,49.9,5,1
6,1,3,1,E,1.57,45.81,5,1
6,2,3,2,E,1.85,68.04,5,1
5,1,3,2,E,1.65,74.84,5,1
5,2,3,2,E,1.83,72.58,5,1
6,2,3,2,E,1.88,77.11,4,1
5,1,3,2,C,1.73,117.94,5,3
5,1,3,2,E,1.7,53.52,5,1
5,1,3,2,A,1.63,54.43,5,1
5,1,3,2,E,1.65,68.04,4,7
5,2,3,2,E,1.9,89.81,5,2
5,2,3,2,E,1.88,78.47,4,1
6,2,4,2,E,1.88,73.94,5,1
7,1,4,,,1.52,52.16,5,1
6,2,4,2,E,,,,2
6,2,4,2,E,1.85,72.58,5,1
6,2,4,2,C,1.78,117.94,4,3
6,1,4,2,E,1.75,61.24,5,1
3,2,1,2,E,1.7,54.43,5,1
3,1,1,2,E,1.6,55.79,5,1
4,1,2,2,C,1.57,58.97,2,1
4,2,2,2,BC,1.7,99.79,5,1
4,2,2,2,E,1.85,59.88,3,2
5,2,2,2,A   E,1.68,59.42,4,3
3,1,1,2,B,1.6,67.59,5,3
4,1,1,2,B,1.63,88,4,1
4,2,1,2,E,,,5,1
3,2,1,2,E,1.73,92.99,5,1
3,1,1,2,E,1.65,57.61,5,1
3,2,1,2,E,1.63,64.41,5,1
4,1,1,2,E,1.7,63.5,5,1
6,1,4,2,E,1.55,44,5,1
6,2,4,2,E,1.78,65.32,4,1
7,1,4,2,E,1.65,68.04,5,1
7,2,4,2,E,1.75,70.76,4,1
6,1,4,2,E,1.57,48.99,5,1
4,1,2,2,E,1.7,62.14,5,2
4,2,2,2,E,1.75,61.24,5,1
4,2,2,,E,1.8,61.69,5,
4,1,2,2,E,1.65,52.16,4,1
4,2,2,2,B,1.8,99.79,5,1
5,2,2,2,C,1.73,62.14,4,3
4,1,2,2,C,1.6,41.73,,1
4,1,2,1,E,1.68,63.05,5,1
4,1,2,2,C,1.73,63.05,3,3
4,2,2,2,E,1.65,44,5,1
4,1,2,1,E,1.65,79.38,5,1
4,2,2,2,C,1.7,72.58,4,1
4,2,2,2,E,1.93,99.79,5,1
4,2,2,2,E,1.75,71.67,5,1
4,1,2,1,A   E,1.75,65.77,5,1
4,1,2,2,E,1.63,48.99,5,1
4,2,2,2,C,1.8,54.43,5,3
4,2,2,2,E,1.78,57.15,3,4
6,1,4,2,E,1.73,65.77,5,1
6,2,4,1,,1.78,61.24,5,1
6,2,4,2,B,1.57,40.82,5,1
7,2,4,2,E,1.93,90.72,5,1
6,2,4,2,E,1.85,88,5,1
7,2,4,2,E,1.9,81.65,5,1
6,2,4,2,E,1.78,70.31,5,1
6,2,4,1,E,1.7,58.97,5,1
6,2,4,2,E,1.85,74.84,5,1
6,2,4,2,E,1.83,108.86,5,1
6,1,4,2,BC E,1.65,53.52,3,1
6,1,4,2,E,1.7,61.24,5,1
6,1,4,2,E,,,4,3
6,1,4,2,E,1.65,53.07,4,1
6,2,4,2,E,1.8,67.13,4,1
6,2,4,2,E,1.9,65.77,5,1
7,2,4,2,E,1.78,68.04,5,1
7,2,4,2,E,1.85,92.99,5,1
7,1,4,2,E,1.5,52.16,5,1
6,2,4,1,,1.68,71.22,4,1
6,2,4,2,E,1.85,65.77,5,1
6,2,4,2,E,1.78,122.47,4,3
7,2,4,2,E,1.78,65.77,5,
6,2,4,2,E,1.93,81.65,5,1
6,2,4,1,E,1.75,67.13,5,1
6,2,3,2,C,,,5,3
5,1,3,2,C,,,5,
6,1,3,2,E,1.6,54.43,4,1
5,1,3,2,E,1.7,91.63,5,1
5,1,3,2,E,1.7,56.7,5,1
5,2,3,2,E,1.8,69.85,5,1
5,1,3,2,E,1.65,69.4,5,1
5,2,3,2,B  E,1.73,46.72,5,1
5,1,3,2,E,1.55,52.16,5,1
5,1,3,2,E,1.63,44.45,5,1
5,2,3,1,E,1.8,102.06,5,1
5,1,3,1,E,1.55,73.94,5,1
5,2,3,2,C,,,5,1
6,2,3,2,BC E,1.83,79.38,5,1
5,2,3,2,E,1.75,70.31,5,1
3,2,1,1,,,,,1
3,1,1,1,,1.65,65.77,5,1
3,1,1,2,E,1.65,50.8,4,3
4,1,1,2,E,1.6,67.13,5,1
3,1,1,2,E,1.63,58.97,5,6
3,2,1,1,A,1.73,53.52,5,5
4,2,1,2,E,1.83,79.38,4,3
4,1,1,1,E,,,5,1
4,2,1,2,E,1.73,90.72,5,1
3,2,1,2,E,1.73,67.59,5,1
3,2,1,2,E,1.75,122.47,5,1
3,2,1,2,C,1.78,74.39,5,3
3,2,1,2,E,1.65,54.43,5,2
3,2,1,2,E,1.68,45.81,5,1
3,2,1,,,1.6,45.81,5,1
3,1,1,2,E,1.55,45.36,5,1
3,1,1,2,E,,,5,1
3,1,1,2,E,1.7,62.14,5,1
3,1,1,2,E,1.6,57.61,5,1
4,1,2,2,E,1.57,40.82,5,1
4,2,2,2,E,1.73,55.34,5,2
5,1,2,2,E,1.65,65.77,5,2
5,2,2,1,B,,,1,8
4,2,2,2,E,1.75,74.84,4,1
4,1,2,2,E,1.6,55.34,5,1
4,1,2,2,C,1.55,72.58,5,1
4,2,2,2,E,1.8,58.97,5,1
4,1,2,2,C,1.63,60.78,4,1
5,2,4,2,E,1.93,104.33,5,3
6,1,4,2,C,,,4,1
6,2,3,2,E,1.85,56.7,5,1
6,1,4,2,C,1.73,68.04,2,1
7,1,4,2,E,1.7,58.97,5,1
6,1,4,2,C,1.55,70.76,5,1
7,1,4,2,E,1.57,72.58,3,1
4,1,2,2,E,1.73,63.5,5,1
5,2,2,2,E,,,3,1
6,2,3,2,E,1.78,58.97,4,1
6,1,3,2,E,,,5,1
5,1,3,2,E,1.6,56.7,5,1
6,2,3,2,E,1.85,64.86,5,1
5,1,3,2,B,1.45,52.16,5,1
5,1,2,2,C,1.37,55.79,5,1
5,1,2,2,E,1.55,44.45,5,1
4,1,2,2,E,1.63,58.97,5,1
4,1,2,2,E,1.57,54.43,5,1
4,1,2,2,E,,,5,1
5,2,2,2,E,,,4,1
5,1,2,2,E,1.68,68.95,5,1
5,1,3,2,E,,,5,1
6,1,3,2,E,,,5,1
4,2,2,2,C,1.96,65.32,4,1
5,2,1,2,E,,,5,1
3,2,1,1,,1.52,38.1,5,2
4,2,1,2,C,1.78,69.4,5,1
3,1,1,2,E,1.57,41.73,5,2
3,2,1,2,E,1.83,83.46,5,3
3,2,1,2,,1.78,51.26,2,1
3,2,1,2,E,1.85,53.07,5,1
5,2,1,,,,,5,
3,1,1,2,E,1.6,44.45,3,1
3,1,1,2,E,1.6,65.77,4,1
4,2,2,2,C,1.78,62.14,5,1
4,2,2,2,C,1.73,58.97,5,1
6,1,3,2,E,1.6,52.16,4,1
6,2,3,2,C,1.83,68.04,4,7
5,1,3,2,E,,,5,1
6,2,3,2,E,1.68,79.83,5,1
5,1,3,2,C,1.65,46.27,5,1
6,2,4,2,C,1.9,95.26,5,3
6,2,4,1,E,,,4,1
7,2,4,2,E,1.93,77.11,4,1
6,2,4,2,E,1.85,77.11,5,1
7,2,4,2,E,1.83,70.76,5,1
6,2,4,2,C,1.8,74.84,5,3
7,1,4,2,E,1.57,47.63,5,1
6,1,4,2,E,1.68,81.65,4,1
3,2,1,2,E,1.85,70.76,5,1
3,1,1,2,E,,,5,1
3,2,1,1,E,1.65,86.64,,2
4,1,1,2,E,1.65,56.7,5,1
3,1,1,2,E,1.7,72.58,5,1
3,1,1,2,B,1.6,57.61,3,1
2,1,1,2,B,1.57,46.72,5,1
3,,1,2,E,,,5,1
3,,1,2,E,,,5,1
3,1,1,2,E,1.68,49.9,5,1
3,1,1,2,C E,,,2,1
2,1,1,2,E,1.63,47.63,4,1
3,1,1,2,E,1.52,53.07,5,1
3,1,1,2,E,1.65,46.72,5,1
3,1,1,2,E,1.73,56.7,5,1
4,1,1,2,E,1.68,54.43,5,1
4,2,1,2,E,1.75,59.42,5,2
4,2,1,2,E,1.7,49.9,5,1
3,2,1,2,E,1.6,52.16,4,1
3,2,1,2,E,1.7,56.7,5,1
3,2,1,2,E,1.8,68.04,4,1
3,2,1,2,E,1.85,70.31,5,1
4,2,1,2,E,,,4,2
3,2,1,,E,1.75,58.97,5,1
3,1,1,2,E,1.6,56.25,5,1
3,1,1,2,E,,,5,1
3,1,1,2,E,,,5,1
3,1,1,2,E,1.63,60.33,5,1
3,1,1,2,E,,,3,1
4,1,2,2,B,1.55,55.79,5,1
6,1,4,2,B,,,5,1
4,1,2,2,B,1.63,58.97,5,1
6,1,4,2,E,1.7,56.7,5,1
6,2,4,2,B,1.78,58.97,5,1
6,1,4,2,B,1.57,56.25,5,1
6,1,4,2,B,1.65,45.36,5,1
6,1,4,2,B,1.7,54.89,5,1
6,1,4,2,B,1.65,58.97,5,1
6,1,4,2,E,1.55,66.23,5,1
6,1,4,2,B,1.57,47.63,5,1
6,1,4,2,B,1.57,62.6,5,1
6,1,4,2,B,1.63,54.43,5,1
6,2,4,2,B,1.8,81.65,5,
6,1,4,2,B,1.75,52.16,4,1
6,1,4,2,B,1.7,60.33,5,1
6,2,4,2,B,1.83,72.58,5,3
5,2,4,2,B  E,1.8,54.43,5,2
6,1,4,2,E,1.6,46.72,5,1
6,1,4,2,B,1.68,52.16,5,1
6,1,4,2,B,1.57,44.45,4,1
6,1,4,2,B,1.6,44,5,1
5,1,4,1,B,1.63,49.9,5,1
5,2,4,2,B,1.6,70.31,5,1
6,1,4,2,B,1.7,61.24,5,1
6,2,4,2,B,1.7,65.77,4,5
6,1,4,2,E,1.68,45.36,5,1
6,2,4,2,B,1.65,68.04,5,1
6,1,4,2,B,1.65,58.06,5,1
5,2,3,1,E,1.68,60.33,5,1
3,1,1,2,B,1.55,40.82,4,1
3,2,1,2,B,1.73,67.13,5,1
3,2,1,2,B,,,4,1
3,1,1,2,B,1.68,47.17,4,2
5,2,1,2,B,1.7,47.63,4,1
3,2,1,2,E,1.73,57.61,5,1
5,2,3,2,E,1.68,67.13,4,2
4,1,3,2,B,1.7,65.77,5,1
3,1,1,,A,1.57,44.45,3,1
3,2,1,2,B,1.73,51.71,5,1
3,1,1,2,B,,,5,1
3,1,1,2,B,1.6,52.16,4,1
3,1,1,2,E,,,5,1
3,1,1,2,B,1.55,39.01,5,1
3,1,1,2,A,,,5,1
3,2,1,2,B,,,4,3
3,2,1,2,AB,1.68,49.9,5,1
3,1,1,2,B,1.57,37.65,5,1
2,1,1,2,B,1.6,54.89,5,2
3,2,1,2,B,1.73,56.7,5,1
3,2,1,1,C,1.68,71.67,4,1
3,1,1,,B,1.6,48.54,5,1
3,2,1,2,B,1.57,52.16,4,1
3,1,1,2,,1.63,56.25,4,1
3,1,1,2,B,1.6,66.68,5,1
3,1,1,2,B,1.73,58.97,5,1
3,1,1,2,B,1.65,44.45,5,1
3,1,1,2,E,1.63,46.27,4,1
2,2,1,2,B  E,1.73,62.14,5,1
3,1,1,2,B,1.63,37.2,5,1
5,1,3,2,B,1.78,73.48,5,1
3,2,1,2,B,1.68,60.78,5,1
3,,1,2,B,,,5,
3,1,1,1,,,,5,1
5,2,3,1,E,1.93,102.06,4,
5,2,3,2,B,1.75,72.58,4,1
5,2,3,2,B,1.9,87.54,4,8
4,2,3,2,B,1.8,74.84,5,1
4,2,3,2,B,1.78,65.77,4,1
5,2,3,2,B,1.75,64.86,4,3
5,2,3,2,B,1.9,94.35,5,1
5,1,3,2,B,1.7,58.97,5,1
5,2,3,2,DE,1.83,61.24,4,1
5,2,3,1,B,1.78,65.77,5,1
5,2,3,2,E,1.73,56.7,5,1
5,2,3,2,B,1.63,49.9,5,1
5,1,3,2,E,1.65,61.24,4,1
5,1,3,1,,1.57,48.54,5,1
5,2,3,2,B,1.73,58.06,5,1
4,1,3,2,C,,,5,1
5,1,3,2,B,1.65,58.06,5,1
5,2,3,2,B,1.8,73.48,4,1
5,2,3,2,A,1.68,68.95,3,2
5,2,3,2,B,1.83,62.6,5,1
4,1,3,2,B,1.55,53.52,4,3
4,2,2,2,B,1.85,63.5,5,1
4,1,2,2,B,1.55,48.08,5,1
4,1,2,2,B,1.65,56.7,5,1
4,1,2,2,B,1.63,42.64,5,1
4,2,2,2,C,1.75,83.92,4,3
4,1,2,2,B,1.65,43.09,5,1
4,2,2,2,B,1.85,76.2,5,1
4,1,2,1,E,1.7,108.41,5,1
3,2,2,2,B,1.6,45.36,5,3
4,1,2,2,B,1.65,63.5,5,1
4,2,2,2,B,1.7,54.43,5,3
4,1,2,2,B,1.63,44,5,1
4,1,2,2,B,1.55,42.64,5,1
3,2,2,2,B,1.75,83.92,5,1
3,1,2,2,B,1.57,45.36,5,1
4,2,2,2,B,1.68,59.42,5,1
4,2,2,2,,1.78,62.6,5,1
5,1,2,2,B,1.7,54.43,5,1
4,1,2,2,B,1.57,43.55,4,1
4,1,2,2,DE,1.63,54.43,5,1
4,2,2,2,B,1.7,58.97,5,1
4,2,2,2,B,1.65,83.46,5,1
4,1,2,2,B,1.63,48.54,5,1
4,1,2,2,B,1.57,51.71,5,1
4,2,2,2,B,1.68,52.16,5,1
7,2,4,1,A,,,1,8
4,2,2,2,B,1.73,57.15,5,2
4,1,2,2,B,1.65,58.97,5,1
5,2,2,2,B,1.68,63.5,4,1
4,1,2,2,B,,,3,1
5,1,3,2,E,1.7,64.41,5,1
5,2,3,2,B,1.83,68.95,4,1
5,1,3,2,B D,1.57,50.8,5,1
5,2,3,2,B,1.7,50.35,5,1
5,2,3,2,BC,1.78,86.18,5,3
5,1,3,2,B,1.68,38.56,5,1
,,,,,,,,1
6,1,4,2,B,1.57,48.99,5,
6,1,4,2,B,1.57,45.36,5,1
5,1,3,2,B,1.6,75.75,4,1
5,1,3,2,B,1.6,46.72,4,1
5,2,3,2,B  E,1.63,64.86,5,1
6,2,3,2,B,1.78,99.79,5,1
5,1,3,2,C E,1.57,43.09,3,2
5,1,3,2,D,1.57,47.63,2,1
5,1,3,2,C,1.65,77.11,4,2
4,2,3,1,D,1.83,80.74,5,2
6,1,3,2,C,1.55,52.16,4,1
5,2,3,2,C,1.7,63.5,4,2
5,2,3,2,B,1.73,83.92,5,1
5,2,3,2,B  E,1.83,74.84,5,1
6,1,4,1,,1.68,62.14,5,1
6,1,4,1,B,1.5,74.84,5,1
6,2,4,1,,1.78,72.58,5,3
6,2,4,2,C,1.78,82.56,4,1
6,1,4,2,BC,1.65,81.65,5,3
6,1,4,1,E,1.6,81.65,5,1
7,1,4,2,C,1.5,86.18,5,1
6,2,4,1,E,1.75,68.04,5,3
7,1,4,2,E,,,5,1
6,1,4,1,,1.6,63.5,5,1
6,2,4,1,E,1.57,102.06,5,1
6,1,4,2,B  E,1.57,44.91,4,1
6,1,4,1,C,1.63,54.43,5,3
6,1,4,2,B D,1.55,65.77,4,1
6,1,4,2,C E,1.65,57.61,5,1
6,1,4,1,,1.7,56.25,5,1
6,1,4,1,E,1.63,47.63,5,1
6,2,4,2,C E,1.85,83.92,5,1
6,1,4,2,C,1.65,63.5,5,1
6,1,4,2,B,,,5,1
5,1,4,1,E,1.68,76.66,5,2
6,1,4,2,C,1.55,53.07,5,1
6,2,4,1,A   E,1.65,63.5,4,
6,1,4,1,A,1.68,52.16,5,1
6,1,4,2,B,1.6,65.32,5,4
6,2,4,1,E,1.7,67.13,5,1
6,1,4,2,B,1.65,56.7,5,1
6,2,4,2,E,,,5,1
7,1,4,1,E,1.5,45.36,5,1
6,1,4,2,BC,1.6,49.44,5,1
6,2,4,2,C,1.83,77.11,4,3
6,1,4,1,A,1.57,50.35,5,2
6,1,4,1,,1.6,53.07,3,1
6,2,4,1,E,1.88,108.86,4,2
3,2,1,1,,1.7,63.5,5,1
3,2,1,1,,,,5,1
3,2,1,2,E,1.68,108.86,4,1
3,2,1,1,,1.65,61.24,5,1
3,2,1,1,E,1.65,60.33,4,1
3,2,1,1,,1.88,84.37,5,1
3,2,1,2,B  E,1.65,61.24,4,1
4,1,1,2,A C,,,3,2
4,1,2,2,E,1.65,55.79,5,1
4,2,2,2,C,1.73,56.7,4,1
4,1,2,2,C,1.75,56.7,4,2
4,1,2,2,C,1.6,86.18,5,1
3,1,2,2,C,,,5,1
4,1,2,2,B,1.55,52.16,5,1
4,1,2,1,A C,,,5,1
4,1,2,1,,1.55,56.7,4,1
4,1,2,2,D,1.57,72.58,4,1
4,1,2,1,E,1.73,77.11,3,1
4,1,2,2,B,1.63,46.27,5,1
4,2,2,2,B,1.65,51.26,5,1
4,2,2,2,C,1.75,69.4,4,1
4,2,2,2,C,1.65,63.5,4,6
4,1,2,2,A   E,1.68,49.44,5,1
3,1,2,2,C,,,5,1
5,2,2,2,C,1.68,61.24,5,1
4,2,2,1,,,,5,1
4,2,2,2,C,1.75,61.24,4,1
4,1,2,1,D,1.7,96.16,5,1
4,1,2,1,A,1.6,70.31,5,1
4,1,2,1,E,1.57,74.84,5,1
4,1,2,2,C,1.7,60.78,4,1
4,1,2,2,BC,1.55,51.26,5,1
3,1,2,2,E,1.68,50.8,4,2
5,1,2,,B,1.7,54.43,4,1
5,1,2,1,E,1.6,49.9,5,1
4,1,2,2,C,1.63,53.07,5,2
3,2,1,1,E,1.68,58.97,5,2
3,1,1,1,E,1.68,58.97,2,1
3,2,1,2,,1.65,49.9,4,1
3,2,1,1,,,,4,1
3,2,1,1,,1.65,54.89,5,2
3,2,1,1,B,1.73,68.49,5,1
3,1,1,1,,1.5,47.63,5,1
3,2,1,2,C,1.7,87.54,5,1
3,1,1,2,B,1.65,74.84,4,1
3,1,1,1,,1.6,76.2,4,1
3,2,1,1,,1.63,44.91,4,1
3,1,1,2,C,,,3,1
3,1,1,2,E,1.6,45.36,5,1
3,1,1,1,,1.57,72.58,3,2
3,1,1,1,E,,,5,1
3,2,1,2,C,1.78,55.34,5,1
3,2,1,2,B,1.63,54.43,1,1
3,2,1,1,,1.75,90.72,5,1
4,2,1,,E,1.63,109.77,5,1
3,2,1,2,B,1.68,45.36,4,1
3,1,1,1,E,1.57,57.61,5,1
4,1,3,1,BC,1.57,57.61,5,1
5,1,3,2,C,1.65,52.16,5,1
5,1,3,2,C,1.6,81.65,5,1
5,2,3,2,A C,1.63,64.41,5,1
5,1,3,1,DE,1.57,63.5,5,1
5,1,3,2,B,,,5,1
5,2,3,2,E,1.7,59.88,5,1
5,1,3,1,A C,,,5,1
5,1,3,1,,1.68,80.29,5,1
6,2,3,2,B,1.73,71.22,5,1
5,2,3,2,B,,,,2
5,2,3,2,C,1.9,99.79,5,1
5,2,3,1,E,1.55,50.8,5,1
4,2,3,1,E,1.7,70.31,5,1
5,1,3,2,B,1.6,56.7,5,1
5,1,3,2,B,1.55,58.97,5,1
5,,3,1,,,,5,1
5,1,3,2,C,1.57,74.39,3,1
5,1,3,1,B D,,,5,1
5,2,3,1,,1.7,71.67,5,1
5,1,3,1,,,,4,1
6,2,3,1,,1.68,70.31,3,3
4,1,3,2,BC E,1.52,51.71,5,1
5,1,3,2,E,1.55,65.77,5,1
4,2,2,2,E,1.63,42.18,5,1
6,2,4,2,E,1.8,81.65,5,1
6,2,4,2,E,1.93,65.77,5,1
6,2,4,2,E,1.78,68.04,5,1
6,2,4,2,E,1.83,78.93,5,1
7,2,4,2,E,1.83,58.97,5,1
6,2,4,2,E,1.78,66.68,5,3
6,2,4,1,E,1.73,79.38,5,1
6,2,4,2,E,1.83,65.77,4,2
6,2,4,2,E,1.75,68.04,4,1
6,2,4,2,E,1.75,70.31,5,1
6,2,4,2,E,1.85,134.72,5,1
6,1,4,2,E,1.73,56.7,5,1
6,1,4,2,B,1.52,43.09,5,1
6,1,4,2,B,1.7,49.9,3,1
6,2,4,2,E,,,5,1
7,2,4,2,E,1.7,72.58,5,1
6,2,4,2,B,1.73,61.24,5,1
6,1,4,2,C,1.57,58.97,4,2
6,1,4,2,A C E,1.55,44.45,4,1
7,1,4,2,C,1.6,58.97,5,1
6,1,4,2,E,1.75,64.86,5,1
6,1,4,2,E,1.65,56.7,5,1
6,1,4,2,C,1.6,53.07,5,1
6,2,4,2,C,,,5,1
6,1,4,2,E,1.65,59.42,5,1
6,1,4,2,B  E,1.6,54.43,4,1
7,1,4,2,E,1.7,51.26,5,2
6,1,4,2,C,,,5,1
7,2,4,2,E,1.78,117.94,5,1
6,1,4,2,E,,,5,1
5,1,3,2,E,1.65,54.43,4,1
5,1,3,2,E,1.68,61.24,5,1
5,2,3,2,E,,,5,1
5,2,3,2,E,1.83,70.31,5,1
4,2,3,2,B  E,1.8,71.67,5,1
5,1,3,2,B,1.6,51.71,5,1
5,1,3,2,E,1.73,56.7,3,1
3,2,1,2,E,1.68,52.16,4,1
3,1,1,2,C,1.68,52.62,4,1
3,1,1,2,E,1.75,69.85,3,1
3,1,1,2,E,,,4,1
3,2,1,2,C,1.68,45.36,5,1
5,1,1,2,C,1.5,61.69,5,1
3,1,1,2,C,1.6,58.51,4,1
4,2,2,2,C,,,4,2
4,1,2,2,C,1.68,60.78,5,1
4,2,2,2,E,1.78,82.56,,1
5,1,3,2,B,1.63,53.52,4,1
5,1,3,2,E,1.6,47.63,5,1
5,1,3,2,E,1.65,45.36,5,1
5,1,3,1,E,1.63,47.17,3,1
5,2,3,1,E,1.73,59.88,5,1
5,2,3,2,E,1.83,70.31,5,1
5,2,3,1,E,,,,1
5,2,3,2,C,1.73,68.04,5,1
5,2,3,2,E,1.83,71.67,5,1
5,2,3,2,C,1.78,77.11,5,2
5,2,3,2,E,1.83,79.38,5,1
5,2,3,2,E,1.68,65.77,5,1
5,1,3,2,B,1.6,50.8,3,1
5,2,3,2,E,1.7,68.04,5,1
5,2,3,1,E,1.83,117.94,5,1
5,2,3,2,BC,1.68,63.5,4,1
5,2,3,2,B  E,1.75,56.7,5,1
5,1,3,2,E,1.65,61.24,4,1
5,1,3,2,E,1.7,61.69,4,1
4,2,3,2,C,1.73,63.5,5,1
5,1,3,2,C,1.5,57.15,4,1
3,1,1,1,CD,1.6,34.02,4,1
3,2,1,2,C,,,4,4
4,2,1,2,E,1.68,58.97,5,1
3,2,1,2,E,1.65,54.43,2,1
2,1,1,2,C,1.7,63.96,5,1
3,2,1,2,C,1.73,45.36,5,1
4,2,1,2,E,,,5,1
3,1,1,2,E,1.57,48.08,5,1
3,1,1,2,C,1.5,44.45,3,1
3,2,1,2,A,1.65,46.27,5,1
,2,1,2,CD,,,3,1
3,2,1,1,,1.57,55.34,5,1
3,1,1,2,BC,1.68,62.14,4,1
,,,,,,,,1
3,1,1,1,,1.6,34.02,5,1
5,,2,2,E,,,5,1
4,1,2,2,C E,1.55,70.76,5,1
4,1,2,2,E,1.68,86.18,5,1
4,1,2,2,B  E,1.57,39.01,5,1
4,1,2,2,C,,,4,2
4,1,2,2,E,,,5,1
4,2,2,2,A,1.68,44,5,1
5,2,2,1,D,1.85,83.92,4,1
4,1,2,2,B D,1.57,48.99,5,1
4,2,2,1,,1.7,67.59,3,1
4,1,2,2,E,1.63,43.09,5,1
4,2,2,2,C,,,2,4
4,2,2,2,E,1.65,55.79,4,1
